 Parton Distribution Table : CTEQ4F3                               
  Ordr, Nfl, lambda        Qmass 1,  2,  3,         4,  5,  6
    2.    3. 0.3850    0.000    0.000    0.200    1.600    5.000  180.000
   NX,  NT,  NfMx
   90   13    3
QINI, QMAX, (QV(I), I =0, NT)
 1.65266E-01 1.23616E-01 9.21501E-02 6.81821E-02 5.01267E-02 3.65783E-02
 2.64703E-02 1.89730E-02 1.34550E-02 9.42624E-03 6.51563E-03 4.43578E-03
 2.96443E-03 1.94888E-03 1.24960E-03 7.80941E-04 4.73948E-04 2.77859E-04
 1.56486E-04 8.39202E-05 4.25533E-05 2.00076E-05 8.62904E-06 3.31162E-06
 1.08946E-06 2.87861E-07 5.47642E-08 5.84858E-09 0.00000E+00 0.00000E+00
 6.38880E+07 4.74484E+07 3.45099E+07 2.50725E+07 1.81989E+07 1.31948E+07
 9.55716E+06 6.91409E+06 4.99658E+06 3.60626E+06 2.59980E+06 1.87167E+06
 1.34580E+06 9.66274E+05 6.92852E+05 4.96029E+05 3.54613E+05 2.53096E+05
 1.80368E+05 1.28313E+05 9.11371E+04 6.46125E+04 4.57325E+04 3.23070E+04
 2.27838E+04 1.60325E+04 1.12671E+04 7.86431E+03 5.50912E+03 3.85334E+03
 2.69188E+03 1.87853E+03 1.30989E+03 9.13976E+02 6.37290E+02 4.44722E+02
 3.10815E+02 2.17693E+02 1.52922E+02 1.07786E+02 7.63246E+01 5.42953E+01
 3.88266E+01 2.79182E+01 2.01896E+01 1.46803E+01 1.07477E+01 7.89297E+00
 5.83613E+00 4.32630E+00 3.22279E+00 2.40867E+00 1.80488E+00 1.35522E+00
 1.01889E+00 7.66588E-01 5.76737E-01 4.33656E-01 3.25634E-01 2.44066E-01
 1.82447E-01 1.35958E-01 1.00860E-01 7.45723E-02 5.47229E-02 3.99007E-02
 2.88766E-02 2.07244E-02 1.47317E-02 1.03604E-02 7.19776E-03 4.93352E-03
 3.33039E-03 2.20673E-03 1.43841E-03 9.14324E-04 5.66435E-04 3.40743E-04
 1.97995E-04 1.10507E-04 5.87273E-05 2.95063E-05 1.37449E-05 5.87249E-06
 2.23251E-06 7.27326E-07 1.90293E-07 3.57926E-08 3.73717E-09 0.00000E+00
 0.00000E+00 7.69214E+07 5.69443E+07 4.12559E+07 2.98561E+07 2.15847E+07
 1.55866E+07 1.12433E+07 8.10020E+06 5.82905E+06 4.18913E+06 3.00687E+06
 2.15521E+06 1.54272E+06 1.10263E+06 7.86962E+05 5.60758E+05 3.98969E+05
 2.83369E+05 2.00941E+05 1.42228E+05 1.00501E+05 7.08784E+04 4.98995E+04
 3.50590E+04 2.45871E+04 1.72030E+04 1.20198E+04 8.33948E+03 5.80677E+03
 4.03657E+03 2.80216E+03 1.94297E+03 1.34593E+03 9.32875E+02 6.46032E+02
 4.47693E+02 3.10679E+02 2.16033E+02 1.50647E+02 1.05395E+02 7.40711E+01
 5.22917E+01 3.71062E+01 2.64742E+01 1.89957E+01 1.37034E+01 9.95340E+00
 7.25133E+00 5.31914E+00 3.91152E+00 2.89057E+00 2.14316E+00 1.59315E+00
 1.18674E+00 8.85158E-01 6.60716E-01 4.93176E-01 3.67919E-01 2.74117E-01
 2.03856E-01 1.51210E-01 1.11812E-01 8.23091E-02 6.03916E-02 4.39776E-02
 3.18210E-02 2.28539E-02 1.62773E-02 1.14827E-02 8.01421E-03 5.52559E-03
 3.75862E-03 2.51801E-03 1.65572E-03 1.07106E-03 6.75611E-04 4.15343E-04
 2.47929E-04 1.42952E-04 7.91654E-05 4.17430E-05 2.08072E-05 9.61524E-06
 4.07456E-06 1.53612E-06 4.96054E-07 1.28595E-07 2.39267E-08 2.44787E-09
 0.00000E+00 0.00000E+00 1.04721E+05 1.03780E+05 8.02619E+04 6.20793E+04
 4.80213E+04 3.71518E+04 2.87471E+04 2.22479E+04 1.72216E+04 1.33342E+04
 1.03273E+04 8.00108E+03 6.20126E+03 4.80848E+03 3.73047E+03 2.89590E+03
 2.24963E+03 1.74903E+03 1.36112E+03 1.06041E+03 8.27199E+02 6.46235E+02
 5.05726E+02 3.96553E+02 3.11659E+02 2.45584E+02 1.94102E+02 1.53442E+02
 1.22195E+02 9.77484E+01 7.85891E+01 6.35452E+01 5.17076E+01 4.23955E+01
 3.50111E+01 2.91556E+01 2.44961E+01 2.07731E+01 1.77841E+01 1.53700E+01
 1.34101E+01 1.18042E+01 1.04773E+01 9.37003E+00 8.43593E+00 7.63869E+00
 6.95236E+00 6.34832E+00 5.81682E+00 5.33803E+00 4.90652E+00 4.51250E+00
 4.14988E+00 3.81395E+00 3.50113E+00 3.20867E+00 2.93451E+00 2.67708E+00
 2.43521E+00 2.20801E+00 1.99478E+00 1.79500E+00 1.60820E+00 1.43480E+00
 1.27264E+00 1.12250E+00 9.84076E-01 8.57033E-01 7.41032E-01 6.35708E-01
 5.40670E-01 4.55498E-01 3.79696E-01 3.12732E-01 2.54659E-01 2.04084E-01
 1.60869E-01 1.24418E-01 9.41326E-02 6.94071E-02 4.96323E-02 3.42245E-02
 2.25014E-02 1.39849E-02 8.05762E-03 4.18688E-03 1.87348E-03 6.61989E-04
 1.52053E-04 1.21839E-05 0.00000E+00 1.74770E+05 1.36072E+05 1.04638E+05
 8.04686E+04 6.18931E+04 4.76082E+04 3.66283E+04 2.81834E+04 2.16913E+04
 1.66973E+04 1.28573E+04 9.90281E+03 7.63050E+03 5.88161E+03 4.53612E+03
 3.50015E+03 2.70279E+03 2.08853E+03 1.61546E+03 1.25078E+03 9.69699E+02
 7.52811E+02 5.85462E+02 4.56168E+02 3.56258E+02 2.78942E+02 2.19090E+02
 1.72090E+02 1.36198E+02 1.08272E+02 8.65247E+01 6.95409E+01 5.62572E+01
 4.58608E+01 3.76632E+01 3.11926E+01 2.60697E+01 2.19919E+01 1.87320E+01
 1.61068E+01 1.39828E+01 1.22461E+01 1.08150E+01 9.62263E+00 8.61901E+00
 7.76391E+00 7.02959E+00 6.38486E+00 5.81949E+00 5.31192E+00 4.85652E+00
 4.44262E+00 4.06381E+00 3.71489E+00 3.39202E+00 3.09210E+00 2.81284E+00
 2.55243E+00 2.30947E+00 2.08286E+00 1.87169E+00 1.67527E+00 1.49288E+00
 1.32477E+00 1.16866E+00 1.02514E+00 8.93746E-01 7.74003E-01 6.65432E-01
 5.67552E-01 4.79850E-01 4.01815E-01 3.32882E-01 2.72420E-01 2.20380E-01
 1.75400E-01 1.37270E-01 1.05379E-01 7.91031E-02 5.78434E-02 4.09938E-02
 2.79990E-02 1.82153E-02 1.11912E-02 6.36458E-03 3.25857E-03 1.43282E-03
 4.95799E-04 1.11465E-04 9.02634E-06 0.00000E+00 2.28695E+05 1.77265E+05
 1.35616E+05 1.03750E+05 7.93844E+04 6.07399E+04 4.64837E+04 3.55741E+04
 2.72317E+04 2.08471E+04 1.59643E+04 1.22270E+04 9.36832E+03 7.17978E+03
 5.50545E+03 4.22322E+03 3.24193E+03 2.49012E+03 1.91448E+03 1.47320E+03
 1.13510E+03 8.75704E+02 6.76759E+02 5.23944E+02 4.06580E+02 3.16294E+02
 2.46842E+02 1.92627E+02 1.51481E+02 1.19657E+02 9.50260E+01 7.59013E+01
 6.10329E+01 4.94597E+01 4.03862E+01 3.32598E+01 2.76466E+01 2.31977E+01
 1.96568E+01 1.68153E+01 1.45245E+01 1.26566E+01 1.11217E+01 9.84579E+00
 8.77459E+00 7.86398E+00 7.08414E+00 6.40135E+00 5.80469E+00 5.27097E+00
 4.79422E+00 4.36292E+00 3.97027E+00 3.61059E+00 3.27973E+00 2.97426E+00
 2.69165E+00 2.42981E+00 2.18714E+00 1.96229E+00 1.75417E+00 1.56190E+00
 1.38454E+00 1.22218E+00 1.07240E+00 9.35642E-01 8.11266E-01 6.98691E-01
 5.97308E-01 5.06533E-01 4.25750E-01 3.54375E-01 2.91780E-01 2.37261E-01
 1.90681E-01 1.50724E-01 1.17111E-01 8.92244E-02 6.64417E-02 4.81742E-02
 3.38290E-02 2.28791E-02 1.47229E-02 8.93749E-03 5.01399E-03 2.52721E-03
 1.09065E-03 3.68933E-04 8.10011E-05 6.63763E-06 0.00000E+00 2.97018E+05
 2.29286E+05 1.74588E+05 1.32925E+05 1.01216E+05 7.70636E+04 5.86831E+04
 4.46835E+04 3.40302E+04 2.59163E+04 1.97420E+04 1.50394E+04 1.14609E+04
 8.73514E+03 6.66076E+03 5.08048E+03 3.87760E+03 2.96097E+03 2.26302E+03
 1.73092E+03 1.32557E+03 1.01632E+03 7.80525E+02 6.00454E+02 4.62982E+02
 3.57852E+02 2.77480E+02 2.15117E+02 1.68077E+02 1.31913E+02 1.04095E+02
 8.26229E+01 6.60292E+01 5.31867E+01 4.31751E+01 3.53533E+01 2.92242E+01
 2.43890E+01 2.05578E+01 1.74953E+01 1.50357E+01 1.30363E+01 1.13985E+01
 1.00407E+01 8.90391E+00 7.94012E+00 7.11713E+00 6.39880E+00 5.77329E+00
 5.21590E+00 4.72016E+00 4.27376E+00 3.86943E+00 3.50104E+00 3.16409E+00
 2.85484E+00 2.57045E+00 2.30860E+00 2.06745E+00 1.84544E+00 1.64128E+00
 1.45388E+00 1.28213E+00 1.12591E+00 9.82728E-01 8.52848E-01 7.35497E-01
 6.29979E-01 5.35575E-01 4.51612E-01 3.77389E-01 3.12258E-01 2.55541E-01
 2.06482E-01 1.64870E-01 1.29438E-01 9.98588E-02 7.55141E-02 5.57897E-02
 4.01132E-02 2.79142E-02 1.86961E-02 1.19025E-02 7.14018E-03 3.95222E-03
 1.96155E-03 8.31159E-04 2.75041E-04 5.90429E-05 4.89432E-06 0.00000E+00
 3.82931E+05 2.94483E+05 2.23240E+05 1.69204E+05 1.28253E+05 9.71964E+04
 7.36653E+04 5.58228E+04 4.23066E+04 3.20598E+04 2.42988E+04 1.84159E+04
 1.39608E+04 1.05841E+04 8.02711E+03 6.08903E+03 4.62140E+03 3.50888E+03
 2.66627E+03 2.02736E+03 1.54330E+03 1.17606E+03 8.97641E+02 6.86233E+02
 5.25775E+02 4.03787E+02 3.11091E+02 2.39594E+02 1.85993E+02 1.45032E+02
 1.13716E+02 8.96884E+01 7.12300E+01 5.70274E+01 4.60182E+01 3.74638E+01
 3.07956E+01 2.55605E+01 2.14314E+01 1.81446E+01 1.55148E+01 1.33847E+01
 1.16453E+01 1.02076E+01 9.00748E+00 7.99298E+00 7.12934E+00 6.37800E+00
 5.72609E+00 5.14747E+00 4.63503E+00 4.17575E+00 3.76181E+00 3.38664E+00
 3.04538E+00 2.73396E+00 2.44927E+00 2.18871E+00 1.95021E+00 1.73200E+00
 1.53258E+00 1.35069E+00 1.18502E+00 1.03528E+00 8.98905E-01 7.75985E-01
 6.65630E-01 5.67042E-01 4.79408E-01 4.01974E-01 3.33973E-01 2.74704E-01
 2.23448E-01 1.79415E-01 1.42333E-01 1.10989E-01 8.50209E-02 6.38166E-02
 4.67778E-02 3.33534E-02 2.30015E-02 1.52570E-02 9.60956E-03 5.69700E-03
 3.11155E-03 1.52085E-03 6.32861E-04 2.04972E-04 4.30640E-05 3.61041E-06
 0.00000E+00 4.90146E+05 3.75573E+05 2.83515E+05 2.13970E+05 1.61479E+05
 1.21835E+05 9.19221E+04 6.93380E+04 5.23037E+04 3.94469E+04 2.97527E+04
 2.24380E+04 1.69243E+04 1.27650E+04 9.63052E+03 7.26640E+03 5.48505E+03
 4.14157E+03 3.12928E+03 2.36574E+03 1.79035E+03 1.35620E+03 1.02886E+03
 7.81707E+02 5.95186E+02 4.54203E+02 3.47704E+02 2.66051E+02 2.05201E+02
 1.58981E+02 1.23855E+02 9.70676E+01 7.66095E+01 6.09605E+01 4.88987E+01
 3.95783E+01 3.23507E+01 2.67050E+01 2.22725E+01 1.87594E+01 1.59596E+01
 1.37001E+01 1.18613E+01 1.03462E+01 9.08539E+00 8.02289E+00 7.12127E+00
 6.33957E+00 5.66378E+00 5.06634E+00 4.53950E+00 4.06949E+00 3.64795E+00
 3.26787E+00 2.92399E+00 2.61194E+00 2.32829E+00 2.07022E+00 1.83540E+00
 1.62185E+00 1.42787E+00 1.25204E+00 1.09286E+00 9.49872E-01 8.20451E-01
 7.04530E-01 6.01111E-01 5.09304E-01 4.28219E-01 3.57033E-01 2.94926E-01
 2.41155E-01 1.94972E-01 1.55566E-01 1.22616E-01 9.49669E-02 7.22329E-02
 5.38152E-02 3.91370E-02 2.76724E-02 1.89121E-02 1.24232E-02 7.74125E-03
 4.53545E-03 2.44430E-03 1.17660E-03 4.80884E-04 1.52496E-04 3.13815E-05
 2.66055E-06 0.00000E+00 6.22909E+05 4.75650E+05 3.57606E+05 2.68776E+05
 2.01989E+05 1.51749E+05 1.13993E+05 8.56059E+04 6.42834E+04 4.82589E+04
 3.62283E+04 2.71911E+04 2.04093E+04 1.53170E+04 1.14972E+04 8.62999E+03
 6.47992E+03 4.86641E+03 3.65672E+03 2.74899E+03 2.06848E+03 1.55775E+03
 1.17474E+03 8.87154E+02 6.71323E+02 5.09113E+02 3.87289E+02 2.94434E+02
 2.25643E+02 1.73703E+02 1.34464E+02 1.04718E+02 8.21331E+01 6.49586E+01
 5.17955E+01 4.16805E+01 3.38779E+01 2.78137E+01 2.30747E+01 1.93354E+01
 1.63672E+01 1.39808E+01 1.20454E+01 1.04561E+01 9.13757E+00 8.03009E+00
 7.09337E+00 6.28406E+00 5.58699E+00 4.97321E+00 4.43427E+00 3.95567E+00
 3.52848E+00 3.14528E+00 2.80041E+00 2.48917E+00 2.20785E+00 1.95336E+00
 1.72315E+00 1.51503E+00 1.32712E+00 1.15781E+00 1.00545E+00 8.69421E-01
 7.47050E-01 6.38119E-01 5.41541E-01 4.56342E-01 3.81569E-01 3.16345E-01
 2.59808E-01 2.11182E-01 1.69703E-01 1.34550E-01 1.05364E-01 8.10504E-02
 6.12100E-02 4.52628E-02 3.26577E-02 2.28975E-02 1.55074E-02 1.00877E-02
 6.21872E-03 3.60045E-03 1.91462E-03 9.07637E-04 3.64374E-04 1.13168E-04
 2.28260E-05 1.95678E-06 0.00000E+00 7.86004E+05 5.98177E+05 4.47955E+05
 3.35338E+05 2.50985E+05 1.87777E+05 1.40462E+05 1.05029E+05 7.85229E+04
 5.86856E+04 4.38548E+04 3.27623E+04 2.44744E+04 1.82791E+04 1.36528E+04
 1.01964E+04 7.61669E+03 5.69010E+03 4.25272E+03 3.17955E+03 2.37907E+03
 1.78145E+03 1.33562E+03 1.00268E+03 7.54168E+02 5.68439E+02 4.29741E+02
 3.24636E+02 2.47222E+02 1.89116E+02 1.45473E+02 1.12585E+02 8.77585E+01
 6.89893E+01 5.46841E+01 4.37525E+01 3.53637E+01 2.88770E+01 2.38315E+01
 1.98680E+01 1.67345E+01 1.42248E+01 1.21965E+01 1.05366E+01 9.16394E+00
 8.01481E+00 7.04608E+00 6.21209E+00 5.49642E+00 4.86883E+00 4.32008E+00
 3.83501E+00 3.40411E+00 3.01953E+00 2.67520E+00 2.36614E+00 2.08833E+00
 1.83844E+00 1.61368E+00 1.41168E+00 1.23037E+00 1.06797E+00 9.22688E-01
 7.93762E-01 6.78479E-01 5.76485E-01 4.86614E-01 4.07825E-01 3.39111E-01
 2.79553E-01 2.28261E-01 1.84437E-01 1.47307E-01 1.16053E-01 9.02861E-02
 6.89777E-02 5.17205E-02 3.79586E-02 2.71705E-02 1.88894E-02 1.26767E-02
 8.16570E-03 4.97971E-03 2.84891E-03 1.49476E-03 6.97816E-04 2.75180E-04
 8.37252E-05 1.65622E-05 1.43552E-06 0.00000E+00 9.84742E+05 7.46976E+05
 5.57235E+05 4.15519E+05 3.09760E+05 2.30814E+05 1.71943E+05 1.28030E+05
 9.53095E+04 7.09214E+04 5.27628E+04 3.92388E+04 2.91770E+04 2.16887E+04
 1.61215E+04 1.19810E+04 8.90482E+03 6.61836E+03 4.92058E+03 3.65924E+03
 2.72303E+03 2.02765E+03 1.51156E+03 1.12818E+03 8.43560E+02 6.31998E+02
 4.74887E+02 3.56506E+02 2.69810E+02 2.05115E+02 1.56800E+02 1.20605E+02
 9.34372E+01 7.30162E+01 5.75378E+01 4.57747E+01 3.67943E+01 2.98852E+01
 2.45359E+01 2.03525E+01 1.70584E+01 1.44303E+01 1.23136E+01 1.05874E+01
 9.16458E+00 7.97741E+00 6.97999E+00 6.12437E+00 5.39288E+00 4.75402E+00
 4.19778E+00 3.70833E+00 3.27559E+00 2.89130E+00 2.54900E+00 2.24340E+00
 1.97020E+00 1.72582E+00 1.50727E+00 1.31198E+00 1.13771E+00 9.82533E-01
 8.44522E-01 7.22777E-01 6.14568E-01 5.19413E-01 4.36081E-01 3.63476E-01
 3.00551E-01 2.46355E-01 1.99982E-01 1.60622E-01 1.27499E-01 9.98066E-02
 7.71376E-02 5.85271E-02 4.35690E-02 3.17344E-02 2.25338E-02 1.55327E-02
 1.03287E-02 6.58771E-03 3.97390E-03 2.24635E-03 1.16281E-03 5.34557E-04
 2.07072E-04 6.17333E-05 1.19835E-05 1.05008E-06 0.00000E+00 1.22492E+06
 9.26198E+05 6.88327E+05 5.11309E+05 3.79685E+05 2.81798E+05 2.09076E+05
 1.55042E+05 1.14935E+05 8.51607E+04 6.30811E+04 4.67049E+04 3.45717E+04
 2.55806E+04 1.89249E+04 1.39970E+04 1.03522E+04 7.65566E+03 5.66269E+03
 4.18914E+03 3.10073E+03 2.29633E+03 1.70234E+03 1.26338E+03 9.39188E+02
 6.99506E+02 5.22482E+02 3.89840E+02 2.93246E+02 2.21574E+02 1.68350E+02
 1.28705E+02 9.91158E+01 7.70002E+01 6.03285E+01 4.77270E+01 3.81556E+01
 3.08284E+01 2.51815E+01 2.07847E+01 1.73363E+01 1.45957E+01 1.23960E+01
 1.06083E+01 9.13971E+00 7.91841E+00 6.89580E+00 6.02172E+00 5.27725E+00
 4.62968E+00 4.06825E+00 3.57648E+00 3.14373E+00 2.76133E+00 2.42245E+00
 2.12151E+00 1.85392E+00 1.61589E+00 1.40420E+00 1.21612E+00 1.04925E+00
 9.01534E-01 7.70916E-01 6.56371E-01 5.55170E-01 4.66713E-01 3.89718E-01
 3.23047E-01 2.65625E-01 2.16482E-01 1.74702E-01 1.39474E-01 1.10028E-01
 8.55772E-02 6.57032E-02 4.95061E-02 3.65866E-02 2.64458E-02 1.86274E-02
 1.27299E-02 8.38697E-03 5.29619E-03 3.15998E-03 1.76479E-03 9.01222E-04
 4.07951E-04 1.55239E-04 4.53570E-05 8.64450E-06 7.65778E-07 0.00000E+00
 1.51278E+06 1.14027E+06 8.44277E+05 6.24798E+05 4.62182E+05 3.41694E+05
 2.52511E+05 1.86498E+05 1.37686E+05 1.01593E+05 7.49326E+04 5.52394E+04
 4.07083E+04 2.99856E+04 2.20818E+04 1.62553E+04 1.19649E+04 8.80501E+03
 6.48028E+03 4.76955E+03 3.51193E+03 2.58703E+03 1.90742E+03 1.40774E+03
 1.04060E+03 7.70580E+02 5.72214E+02 4.24396E+02 3.17341E+02 2.38351E+02
 1.80016E+02 1.36809E+02 1.04738E+02 8.09012E+01 6.30277E+01 4.95897E+01
 3.94340E+01 3.16977E+01 2.57621E+01 2.11607E+01 1.75659E+01 1.47198E+01
 1.24433E+01 1.05996E+01 9.08982E+00 7.83853E+00 6.79437E+00 5.90508E+00
 5.15050E+00 4.49681E+00 3.93246E+00 3.44037E+00 3.00936E+00 2.63037E+00
 2.29622E+00 2.00103E+00 1.73996E+00 1.50900E+00 1.30475E+00 1.12430E+00
 9.65109E-01 8.25005E-01 7.01834E-01 5.94453E-01 5.00143E-01 4.18203E-01
 3.47314E-01 2.86307E-01 2.34090E-01 1.89684E-01 1.52174E-01 1.20753E-01
 9.46669E-02 7.31537E-02 5.57911E-02 4.17442E-02 3.06253E-02 2.19670E-02
 1.53472E-02 1.03977E-02 6.78681E-03 4.24287E-03 2.50371E-03 1.38137E-03
 6.95859E-04 3.10145E-04 1.15939E-04 3.32055E-05 6.21674E-06 5.56701E-07
 0.00000E+00 1.85492E+06 1.39385E+06 1.02826E+06 7.58132E+05 5.58700E+05
 4.11471E+05 3.02891E+05 2.22823E+05 1.63841E+05 1.20397E+05 8.84309E+04
 6.49134E+04 4.76301E+04 3.49295E+04 2.56066E+04 1.87636E+04 1.37463E+04
 1.00677E+04 7.37335E+03 5.39982E+03 3.95576E+03 2.89883E+03 2.12596E+03
 1.56055E+03 1.14719E+03 8.44742E+02 6.23714E+02 4.59892E+02 3.41885E+02
 2.55290E+02 1.91685E+02 1.44835E+02 1.10247E+02 8.46789E+01 6.56078E+01
 5.13440E+01 4.06170E+01 3.24846E+01 2.62727E+01 2.14774E+01 1.77456E+01
 1.48019E+01 1.24555E+01 1.05615E+01 9.01562E+00 7.73867E+00 6.67672E+00
 5.77551E+00 5.01371E+00 4.35644E+00 3.79140E+00 3.30091E+00 2.87332E+00
 2.49917E+00 2.17096E+00 1.88252E+00 1.62877E+00 1.40552E+00 1.20917E+00
 1.03667E+00 8.85365E-01 7.52961E-01 6.37227E-01 5.36917E-01 4.49339E-01
 3.73703E-01 3.08663E-01 2.53032E-01 2.05713E-01 1.65724E-01 1.32164E-01
 1.04237E-01 8.12067E-02 6.23438E-02 4.72283E-02 3.50891E-02 2.55536E-02
 1.81875E-02 1.26029E-02 8.46410E-03 5.47305E-03 3.38709E-03 1.97661E-03
 1.07727E-03 5.35282E-04 2.34893E-04 8.62636E-05 2.42232E-05 4.45719E-06
 4.03449E-07 0.00000E+00 2.25816E+06 1.69172E+06 1.24349E+06 9.13477E+05
 6.70680E+05 4.92081E+05 3.60841E+05 2.64421E+05 1.93657E+05 1.41734E+05
 1.03676E+05 7.57870E+04 5.53720E+04 4.04314E+04 2.95091E+04 2.15260E+04
 1.56977E+04 1.14430E+04 8.34057E+03 6.07839E+03 4.43068E+03 3.23037E+03
 2.35683E+03 1.72087E+03 1.25824E+03 9.21432E+02 6.76558E+02 4.96015E+02
 3.66650E+02 2.72228E+02 2.03241E+02 1.52701E+02 1.15585E+02 8.82946E+01
 6.80426E+01 5.29725E+01 4.16934E+01 3.31822E+01 2.67090E+01 2.17326E+01
 1.78744E+01 1.48420E+01 1.24329E+01 1.04948E+01 8.91807E+00 7.61991E+00
 6.54398E+00 5.63418E+00 4.86802E+00 4.20965E+00 3.64607E+00 3.15904E+00
 2.73644E+00 2.36847E+00 2.04728E+00 1.76648E+00 1.52077E+00 1.30575E+00
 1.11768E+00 9.53380E-01 8.10076E-01 6.85389E-01 5.77025E-01 4.83647E-01
 4.02601E-01 3.33023E-01 2.73555E-01 2.23000E-01 1.80265E-01 1.44378E-01
 1.14454E-01 8.97160E-02 6.94536E-02 5.29714E-02 3.98576E-02 2.94034E-02
 2.12546E-02 1.50100E-02 1.03154E-02 6.86712E-03 4.39860E-03 2.69453E-03
 1.55495E-03 8.37083E-04 4.10244E-04 1.77239E-04 6.39478E-05 1.76094E-05
 3.18619E-06 2.91497E-07 0.00000E+00 2.72948E+06 2.03870E+06 1.49320E+06
 1.09296E+06 7.99520E+05 5.84433E+05 4.26943E+05 3.11661E+05 2.27365E+05
 1.65745E+05 1.20751E+05 8.79070E+04 6.39590E+04 4.65031E+04 3.37936E+04
 2.45428E+04 1.78171E+04 1.29285E+04 9.37919E+03 6.80273E+03 4.93452E+03
 3.57986E+03 2.59858E+03 1.88761E+03 1.37290E+03 1.00002E+03 7.30282E+02
 5.32431E+02 3.91397E+02 2.88996E+02 2.14566E+02 1.60326E+02 1.20698E+02
 9.17116E+01 7.03081E+01 5.44597E+01 4.26534E+01 3.37848E+01 2.70679E+01
 2.19247E+01 1.79518E+01 1.48402E+01 1.23763E+01 1.04006E+01 8.79835E+00
 7.48350E+00 6.39743E+00 5.48232E+00 4.71460E+00 4.05757E+00 3.49750E+00
 3.01568E+00 2.59953E+00 2.23895E+00 1.92578E+00 1.65341E+00 1.41632E+00
 1.20997E+00 1.03046E+00 8.74516E-01 7.39264E-01 6.22249E-01 5.21133E-01
 4.34505E-01 3.59759E-01 2.95970E-01 2.41779E-01 1.95990E-01 1.57525E-01
 1.25427E-01 9.88343E-02 7.69953E-02 5.92280E-02 4.48747E-02 3.35361E-02
 2.45638E-02 1.76239E-02 1.23485E-02 8.41608E-03 5.55324E-03 3.52331E-03
 2.13630E-03 1.21900E-03 6.48148E-04 3.13286E-04 1.33251E-04 4.72362E-05
 1.27587E-05 2.27116E-06 2.09995E-07 0.00000E+00 1.04777E+05 1.03596E+05
 8.00970E+04 6.19320E+04 4.78899E+04 3.70345E+04 2.86425E+04 2.21546E+04
 1.71385E+04 1.32602E+04 1.02613E+04 7.94242E+03 6.14912E+03 4.76215E+03
 3.68934E+03 2.85941E+03 2.21729E+03 1.72038E+03 1.33576E+03 1.03799E+03
 8.07396E+02 6.28754E+02 4.90308E+02 3.82964E+02 2.99688E+02 2.35042E+02
 1.84820E+02 1.45281E+02 1.15000E+02 9.13965E+01 7.29688E+01 5.85563E+01
 4.72601E+01 3.84073E+01 3.14110E+01 2.58790E+01 2.14857E+01 1.79789E+01
 1.51626E+01 1.28842E+01 1.10291E+01 9.50299E+00 8.23641E+00 7.17491E+00
 6.27658E+00 5.50915E+00 4.85000E+00 4.27363E+00 3.77228E+00 3.32821E+00
 2.93691E+00 2.58950E+00 2.28026E+00 2.00451E+00 1.75842E+00 1.53876E+00
 1.34279E+00 1.16817E+00 1.01280E+00 8.74863E-01 7.52689E-01 6.44775E-01
 5.49749E-01 4.66714E-01 3.93663E-01 3.30076E-01 2.74973E-01 2.27456E-01
 1.86699E-01 1.51948E-01 1.22511E-01 9.77559E-02 7.70943E-02 5.99905E-02
 4.61020E-02 3.47879E-02 2.57623E-02 1.86694E-02 1.31920E-02 9.04821E-03
 5.98935E-03 3.80028E-03 2.28035E-03 1.28107E-03 6.58345E-04 2.99561E-04
 1.14269E-04 3.29811E-05 5.72223E-06 2.85902E-07 0.00000E+00 1.74549E+05
 1.35875E+05 1.04462E+05 8.03110E+04 6.17525E+04 4.74827E+04 3.65164E+04
 2.80837E+04 2.16025E+04 1.66182E+04 1.27870E+04 9.84027E+03 7.57493E+03
 5.83226E+03 4.49232E+03 3.46131E+03 2.66837E+03 2.05805E+03 1.58850E+03
 1.22694E+03 9.48636E+02 7.34216E+02 5.69055E+02 4.41700E+02 3.43503E+02
 2.67699E+02 2.09178E+02 1.63362E+02 1.28489E+02 1.01453E+02 8.04769E+01
 6.41594E+01 5.14473E+01 4.15368E+01 3.37510E+01 2.76253E+01 2.27882E+01
 1.89450E+01 1.58755E+01 1.34033E+01 1.14012E+01 9.76146E+00 8.40780E+00
 7.27870E+00 6.32850E+00 5.52096E+00 4.83150E+00 4.23205E+00 3.71395E+00
 3.25785E+00 2.85858E+00 2.50636E+00 2.19492E+00 1.91902E+00 1.67440E+00
 1.45746E+00 1.26517E+00 1.09490E+00 9.44373E-01 8.11556E-01 6.94639E-01
 5.92017E-01 5.02174E-01 4.24146E-01 3.55902E-01 2.96856E-01 2.45991E-01
 2.02393E-01 1.65222E-01 1.33723E-01 1.07203E-01 8.50414E-02 6.66673E-02
 5.15537E-02 3.93647E-02 2.95048E-02 2.16958E-02 1.56061E-02 1.09404E-02
 7.44128E-03 4.88068E-03 3.06655E-03 1.81993E-03 1.01171E-03 5.13692E-04
 2.30535E-04 8.65022E-05 2.44968E-05 4.17688E-06 2.11992E-07 0.00000E+00
 2.28459E+05 1.77054E+05 1.35428E+05 1.03581E+05 7.92343E+04 6.06061E+04
 4.63645E+04 3.54679E+04 2.71372E+04 2.07629E+04 1.58895E+04 1.21605E+04
 9.30924E+03 7.12734E+03 5.45892E+03 4.18197E+03 3.20539E+03 2.45777E+03
 1.88587E+03 1.44790E+03 1.11275E+03 8.55966E+02 6.59338E+02 5.08574E+02
